1541510588.000000, 1541510588.000000, 1541510588.000000
32.000000, 32.000000, 32.000000
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
-2,-59,-23
