1539692542.000000, IBI
117.802267,0.453146
118.271039,0.468771
120.818030,0.531274
121.333679,0.515649
121.927456,0.593777
126.802679,0.531274
127.365205,0.562526
142.006500,0.578151
158.429127,0.656280
159.022904,0.593777
159.569804,0.546900
231.994994,0.484397
232.588772,0.593777
233.104420,0.515649
235.807669,0.515649
236.385820,0.578151
239.573466,0.531274
240.073489,0.500023
240.542261,0.468771
250.152076,0.515649
250.636473,0.484397
251.152121,0.515649
251.652144,0.500023
252.183419,0.531274
266.543451,0.531274
267.043474,0.500023
267.574748,0.531274
280.044069,0.562526
280.512840,0.468771
280.934735,0.421894
283.325469,0.515649
283.825492,0.500023
284.325515,0.500023
284.841163,0.515649
285.325561,0.484397
285.825583,0.500023
286.325606,0.500023
286.810004,0.484397
287.325652,0.515649
287.903804,0.578151
288.341324,0.437520
288.856972,0.515649
289.356995,0.500023
289.903895,0.546900
290.403918,0.500023
290.903941,0.500023
291.435215,0.531274
291.950864,0.515649
292.482138,0.531274
292.997787,0.515649
293.560313,0.562526
294.044710,0.484397
294.575984,0.531274
295.060381,0.484397
295.638533,0.578151
296.107304,0.468771
296.607327,0.500023
297.138601,0.531274
297.622998,0.484397
298.154273,0.531274
298.638670,0.484397
299.123067,0.484397
299.623090,0.500023
300.138739,0.515649
300.623136,0.484397
301.154410,0.531274
301.654433,0.500023
302.170082,0.515649
302.670105,0.500023
303.185753,0.515649
303.732653,0.546900
304.201425,0.468771
304.763950,0.562526
305.248348,0.484397
305.717119,0.468771
306.248393,0.531274
306.810919,0.562526
307.264065,0.453146
318.483328,0.500023
323.514809,0.468771
324.014832,0.500023
324.530480,0.515649
325.014877,0.484397
325.546152,0.531274
328.030640,0.515649
328.530663,0.500023
329.061938,0.531274
329.546335,0.484397
330.030732,0.484397
332.499595,0.468771
332.952741,0.453146
333.468389,0.515649
333.968412,0.500023
497.335266,0.609403
497.929043,0.593777
498.569697,0.640654
499.366609,0.796911
500.038514,0.671906
500.866677,0.828163
504.429340,0.500023
509.773335,0.578151
513.726641,0.828163
560.728792,0.562526
760.659819,0.531274
764.534997,0.390643
765.035019,0.500023
765.550668,0.515649
776.144903,0.625029
776.723054,0.578151
835.897638,0.531274
836.475790,0.578151
840.772861,0.562526
841.304136,0.531274
841.851036,0.546900
842.366684,0.515649
842.960461,0.593777
843.522987,0.562526
844.241770,0.718783
844.757419,0.515649
858.383042,0.562526
858.961194,0.578151
859.554971,0.593777
860.101871,0.546900
860.711274,0.609403
861.289425,0.578151
861.789448,0.500023
862.336348,0.546900
862.883248,0.546900
907.963437,0.531274
908.494711,0.531274
909.135365,0.640654
911.682357,0.546900
912.213631,0.531274
912.729280,0.515649
913.244928,0.515649
913.776203,0.531274
914.291851,0.515649
914.885628,0.593777
915.479406,0.593777
916.073183,0.593777
916.666960,0.593777
917.245111,0.578151
917.807637,0.562526
918.417040,0.609403
919.073320,0.656280
919.698349,0.625029
920.307752,0.609403
920.870277,0.562526
921.432803,0.562526
922.042206,0.609403
922.589106,0.546900
923.167258,0.578151
923.745409,0.578151
924.307935,0.562526
924.854835,0.546900
925.464238,0.609403
926.042389,0.578151
926.636166,0.593777
927.198692,0.562526
927.808095,0.609403
928.386246,0.578151
928.980024,0.593777
929.573801,0.593777
930.167578,0.593777
930.730104,0.562526
931.292629,0.562526
931.933284,0.640654
932.495810,0.562526
933.042710,0.546900
933.605235,0.562526
934.136510,0.531274
934.714661,0.578151
938.683593,0.593777
939.277370,0.593777
939.839896,0.562526
940.402421,0.562526
940.980573,0.578151
941.558724,0.578151
942.136876,0.578151
953.074877,0.500023
974.810247,0.562526
975.341521,0.531274
975.857170,0.515649
976.435321,0.578151
976.935344,0.500023
977.482244,0.546900
978.029144,0.546900
980.607387,0.515649
981.123036,0.515649
981.654310,0.531274
982.248087,0.593777
