1539692528.000000, 1539692528.000000, 1539692528.000000
32.000000, 32.000000, 32.000000
40,9,-52
46,2,-46
45,7,-48
40,11,-51
39,9,-49
42,9,-51
42,9,-52
44,10,-51
39,8,-48
38,8,-46
37,11,-49
38,10,-52
40,8,-51
40,9,-48
40,11,-48
34,11,-52
37,11,-46
43,8,-45
39,12,-48
40,9,-48
38,8,-47
38,9,-47
38,12,-51
39,8,-52
41,8,-50
43,6,-48
43,9,-46
44,7,-48
43,12,-49
37,16,-49
46,4,-44
49,1,-40
42,10,-48
38,8,-49
40,3,-47
45,7,-45
41,13,-46
40,10,-49
43,8,-49
47,7,-47
44,8,-45
46,6,-47
41,4,-46
39,11,-47
41,13,-48
51,3,-42
47,-7,-48
39,-5,-46
45,2,-33
59,-7,-43
50,-30,-34
68,-18,-35
54,-24,-46
66,-18,1
74,-36,-7
17,-29,-13
39,-38,4
48,-52,15
37,-46,23
32,-59,31
31,-54,33
18,-40,21
17,-43,18
20,-49,28
15,-46,19
15,-47,22
29,-50,30
31,-43,28
11,-47,20
39,-52,20
43,-47,20
28,-24,-21
30,-45,-3
63,-43,13
53,-57,-14
105,-73,3
41,-37,-23
11,-26,-52
91,-66,-29
9,-12,-48
4,-12,-49
40,-36,-52
16,-32,-65
6,-13,-47
17,-20,-57
2,-14,-63
15,-20,-46
19,-24,-48
6,-16,-64
17,-20,-50
18,-22,-54
11,-21,-54
12,-19,-51
19,-19,-47
7,-14,-51
3,-8,-45
14,-9,-36
20,-6,-36
35,-7,-75
62,-36,-39
61,-27,-39
73,-25,-47
82,-25,-49
77,-27,-50
44,-2,-26
20,7,-32
40,-8,-39
42,-21,-41
52,-7,-9
46,-10,-39
46,-23,-51
58,-21,-35
52,-7,-40
46,-11,-39
42,-12,-38
47,-18,-43
55,-12,-44
50,-13,-33
49,-13,-36
45,-14,-41
49,-9,-37
47,-16,-41
43,-15,-40
47,-14,-39
46,-12,-41
42,-9,-46
48,-12,-48
47,-13,-39
45,-13,-38
49,-13,-43
39,-7,-47
40,-7,-47
43,-9,-47
40,-7,-49
45,-12,-43
45,-13,-47
45,-10,-50
35,-3,-47
38,-6,-49
46,-13,-46
38,-5,-48
33,-1,-49
42,-9,-50
48,-9,-50
37,-3,-49
38,-10,-56
45,-12,-51
40,-4,-49
37,-4,-54
40,-4,-52
38,-2,-55
36,-2,-55
34,-1,-56
29,0,-50
27,-2,-50
29,-7,-52
29,-6,-54
29,-1,-60
34,-2,-56
32,0,-54
28,0,-55
30,-1,-54
28,-4,-56
27,-2,-57
28,-2,-59
33,-4,-59
34,-4,-59
19,7,-58
24,-2,-56
21,2,-54
27,-3,-59
28,-2,-56
24,4,-60
34,1,-61
29,3,-61
16,14,-61
22,9,-55
29,3,-54
28,2,-55
36,-3,-55
41,-6,-52
39,-4,-56
36,-4,-58
39,-5,-52
37,-4,-54
35,1,-56
30,6,-59
30,4,-57
32,1,-53
31,2,-56
30,3,-57
32,1,-51
30,1,-52
28,1,-55
30,0,-54
33,-1,-55
34,-1,-56
35,1,-56
35,2,-57
34,2,-57
34,1,-57
35,1,-54
34,1,-54
32,2,-55
31,1,-53
32,-1,-51
31,-1,-56
32,-1,-56
35,-1,-55
34,0,-57
33,2,-57
33,1,-53
31,2,-54
33,1,-57
33,4,-58
34,4,-58
30,2,-54
29,3,-53
30,3,-54
32,1,-56
31,2,-56
33,1,-56
33,0,-56
32,0,-55
33,1,-55
33,2,-56
32,1,-57
30,1,-55
30,2,-54
31,1,-57
30,0,-56
33,0,-52
32,1,-51
31,1,-56
30,-1,-59
30,2,-60
32,-1,-65
34,-4,-65
31,-1,-58
35,-2,-58
33,-1,-60
29,1,-59
28,1,-57
22,1,-55
20,1,-56
19,1,-56
20,0,-58
22,-1,-60
20,1,-62
19,2,-65
20,1,-62
19,2,-62
20,0,-61
20,0,-61
19,-1,-61
18,-1,-60
17,0,-60
18,0,-59
17,2,-58
19,1,-60
19,1,-60
18,-1,-57
18,-2,-60
17,-3,-59
20,0,-56
22,2,-64
24,5,-67
24,3,-70
19,7,-67
21,6,-63
24,3,-60
15,7,-58
16,4,-57
18,1,-59
13,9,-66
21,6,-64
21,5,-61
17,6,-60
17,5,-60
16,9,-65
15,17,-74
16,16,-71
20,6,-58
17,8,-59
17,4,-62
22,-1,-55
20,0,-57
20,2,-64
22,1,-62
19,4,-62
17,5,-61
16,5,-62
18,4,-62
18,3,-62
17,5,-63
17,6,-64
18,5,-62
17,5,-62
16,6,-61
16,5,-61
16,5,-61
15,6,-62
15,7,-63
15,6,-62
15,4,-61
17,4,-60
18,5,-63
17,7,-60
17,9,-64
17,7,-62
20,5,-60
22,5,-61
20,9,-69
21,8,-63
21,6,-60
20,5,-61
22,4,-60
23,4,-57
22,4,-56
21,4,-58
20,6,-61
21,6,-60
21,6,-61
24,6,-65
26,5,-65
24,6,-63
24,5,-60
22,2,-52
20,8,-54
20,10,-58
28,5,-51
25,5,-50
22,5,-48
26,5,-48
29,5,-50
34,13,-69
45,10,-59
47,16,-61
47,11,-70
48,7,-58
35,5,-48
33,1,-46
35,0,-44
38,2,-48
41,5,-50
44,2,-51
41,3,-49
40,3,-49
38,2,-51
37,2,-51
36,4,-53
36,5,-54
35,5,-54
35,6,-54
36,5,-56
38,2,-54
35,4,-54
37,3,-53
36,2,-49
35,2,-50
40,-2,-54
36,2,-54
32,4,-58
35,-3,-58
37,-5,-54
35,-5,-54
38,-10,-57
40,-11,-52
34,-8,-49
34,-15,-45
34,-17,-45
20,-7,-58
21,-7,-55
33,-19,-40
34,-13,-48
26,-10,-50
33,-11,-61
33,-14,-60
40,-18,-47
39,-19,-52
39,-19,-49
36,-16,-48
38,-17,-50
39,-18,-47
43,-19,-43
41,-19,-44
38,-11,-49
42,-19,-47
41,-18,-48
35,-18,-54
42,-20,-47
50,-18,-39
44,-10,-33
24,-9,-38
32,-18,-27
56,-19,-30
89,-33,-24
