1537878403.000000, 1537878403.000000, 1537878403.000000
32.000000, 32.000000, 32.000000
-12,51,-18
-8,63,-20
-4,68,-17
-6,65,-39
-6,68,-36
1,70,-24
-1,59,-18
-6,53,-22
-4,57,-20
0,58,-19
0,58,-25
-3,56,-30
-1,53,-30
3,54,-27
4,60,-26
5,63,-23
2,65,-25
-2,69,-29
-6,73,-27
-19,67,-26
-19,57,-24
-14,50,-22
-8,40,-17
-5,37,-18
-1,46,-18
2,55,-18
3,67,-22
5,73,-26
5,71,-25
2,64,-23
1,61,-24
-3,61,-25
-10,64,-24
-11,62,-22
-8,56,-20
-6,56,-18
-2,48,-18
0,48,-16
2,54,-15
3,59,-16
4,70,-22
0,69,-24
-2,66,-24
-3,57,-24
-2,58,-22
-5,66,-19
-7,68,-20
-9,67,-21
-5,59,-17
-4,57,-13
-3,58,-12
-2,58,-13
-1,62,-12
-1,66,-10
-2,70,-9
-5,65,-11
-5,61,-11
-3,60,-8
-4,61,-7
-6,65,-6
-5,67,-5
-7,67,-3
-9,61,-1
-8,58,-1
-4,53,-3
-3,58,-1
-2,63,-1
-4,64,-3
-8,64,-6
-10,61,-10
-11,59,-13
-8,63,-12
-7,71,-7
-10,59,-11
-8,61,-10
-3,58,-6
-4,60,-5
-4,60,-9
-3,66,-8
-5,72,-8
-13,74,-14
-14,71,-16
-10,73,-6
-11,67,-5
-3,56,-7
14,62,0
17,56,1
16,55,-1
30,50,-2
47,61,1
35,56,-12
39,53,-7
33,53,-2
29,52,-5
35,56,5
22,48,0
32,46,0
38,48,-1
36,60,-8
23,109,-14
23,112,-9
12,101,4
17,86,6
19,63,13
17,45,13
20,34,14
31,23,9
36,20,6
34,17,0
29,25,-2
23,48,-2
23,49,-5
29,55,-8
32,56,-6
33,55,-7
48,66,-6
46,78,-8
33,62,-9
26,57,-7
22,58,-6
12,71,-4
7,83,-3
-8,64,-8
-11,64,-6
-13,63,-4
-12,61,-6
-12,60,-9
-8,58,-12
-8,56,-19
-19,60,-28
-3,50,-25
3,47,-13
6,66,-15
4,53,-44
8,66,-27
1,69,-18
-19,57,-16
-21,57,-13
-11,65,-34
-5,75,-35
5,44,-20
-8,51,-23
4,71,-47
-1,64,-32
-17,50,-42
9,96,-117
50,102,-69
19,104,-38
-30,-52,-37
18,-62,24
-42,45,47
-40,59,35
-41,49,-10
-36,40,-16
-58,30,-33
-32,23,-51
-34,38,-38
-41,47,-25
-39,44,-18
-32,37,-31
-31,38,-43
-26,45,-45
-10,55,-52
-13,51,-55
-16,35,-45
-12,39,-41
-11,46,-43
-9,44,-42
3,52,-49
6,61,-53
4,52,-49
4,39,-51
6,39,-51
11,33,-32
9,34,-32
5,48,-50
6,54,-58
2,55,-52
1,44,-39
3,38,-36
4,31,-36
7,35,-42
-2,60,-59
-2,61,-53
8,45,-39
8,38,-40
6,38,-34
11,41,-34
14,41,-39
10,42,-38
10,49,-38
15,65,-60
19,55,-54
21,48,-49
20,37,-59
17,34,-60
12,35,-45
13,39,-37
14,45,-30
15,47,-32
16,49,-35
20,53,-42
23,53,-43
24,43,-44
26,39,-46
25,35,-52
20,33,-46
18,35,-43
19,44,-43
18,56,-44
17,44,-45
18,42,-42
23,47,-44
17,52,-45
17,45,-38
18,34,-25
21,36,-24
73,63,-60
64,72,-128
102,61,-114
53,39,-43
39,47,-26
19,91,3
12,80,26
-8,52,32
-9,39,25
-29,27,42
-21,2,54
-29,23,34
-26,35,30
-29,35,30
-21,28,25
-23,31,11
9,98,-48
-18,105,-85
-11,79,-54
-8,79,-74
3,66,-70
11,53,-40
9,56,-45
8,58,-31
10,57,-17
10,53,-26
4,44,-28
3,47,-25
3,62,-35
3,67,-42
7,68,-45
7,44,-37
6,38,-31
10,41,-24
10,49,-31
2,62,-47
0,55,-47
1,47,-42
3,50,-39
1,56,-40
2,49,-38
4,43,-35
9,37,-34
9,39,-43
10,57,-57
16,51,-52
17,46,-50
18,39,-46
19,36,-45
21,32,-47
20,34,-48
17,48,-54
15,57,-66
11,58,-60
12,53,-35
8,51,-33
0,34,-37
-3,23,-40
-5,28,-44
-4,39,-39
-2,47,-32
-5,49,-42
-6,50,-43
-5,38,-40
-7,34,-46
-4,41,-64
-1,41,-72
-1,52,-74
-22,34,-88
-15,22,-77
-8,24,-34
-10,15,-24
-16,33,-22
-30,21,-33
-20,34,-48
-13,41,-57
-21,51,-85
-21,38,-76
-5,45,-39
-5,-15,-48
-10,17,-52
9,53,-80
-2,35,-54
-6,27,-36
-6,35,-39
3,32,-44
8,41,-47
1,35,-48
-1,31,-61
2,45,-58
-2,45,-50
7,21,-69
8,18,-73
2,28,-36
2,31,-35
7,37,-76
0,33,-33
1,32,-38
-4,42,-55
-5,33,-64
-3,17,-44
-2,29,-42
-3,52,-58
11,22,-61
14,25,-58
11,52,-56
19,49,-47
19,18,-42
15,24,-46
29,41,-57
23,33,-49
17,25,-48
22,24,-43
32,21,-43
8,44,-64
28,48,-58
31,31,-45
30,22,-51
32,26,-60
32,28,-44
27,32,-47
19,20,-62
16,23,-65
26,30,-48
25,24,-38
17,25,-65
25,28,-71
32,24,-55
12,16,-69
12,25,-56
11,42,-48
18,22,-47
6,33,-50
4,46,-62
12,41,-65
12,15,-60
14,24,-50
16,32,-63
10,41,-50
13,37,-45
7,33,-44
9,32,-52
6,29,-51
9,37,-48
4,43,-48
7,39,-46
5,34,-42
3,36,-46
1,43,-51
5,37,-53
9,40,-53
3,40,-52
10,37,-46
11,40,-46
6,45,-53
5,38,-52
19,32,-51
25,45,-48
11,37,-47
5,40,-36
10,43,-37
17,47,-44
14,50,-45
10,45,-43
11,46,-43
12,45,-42
11,46,-41
11,48,-39
10,45,-40
11,47,-41
6,47,-44
6,46,-46
9,47,-45
8,44,-45
8,45,-44
11,53,-41
13,55,-39
14,56,-35
12,55,-35
7,50,-36
8,48,-36
14,50,-35
11,49,-35
7,50,-36
5,50,-38
4,49,-40
5,48,-42
7,48,-43
7,50,-44
4,49,-44
5,47,-45
10,46,-48
10,45,-47
11,47,-47
11,47,-45
12,54,-43
12,55,-37
13,55,-33
15,43,-28
16,41,-29
22,45,-30
25,54,-29
23,48,-34
18,51,-31
12,53,-32
5,44,-40
8,46,-42
10,46,-42
6,50,-43
-3,49,-46
3,46,-44
3,48,-45
9,49,-43
10,49,-41
11,46,-44
11,47,-44
11,46,-44
14,47,-40
15,48,-37
15,46,-43
16,48,-46
14,48,-44
12,47,-46
15,46,-45
9,47,-42
16,42,-36
23,53,-23
23,54,-44
16,40,-46
15,49,-43
19,25,-57
20,49,-52
12,42,-49
-21,21,-77
-16,19,-65
-13,34,-71
-27,28,-59
-43,19,-78
-31,8,-51
-21,11,-46
-61,-4,-59
