1538482923.000000, 1538482923.000000, 1538482923.000000
32.000000, 32.000000, 32.000000
-45,48,1
-45,47,2
-47,47,4
-51,47,4
-45,47,8
-43,47,3
-43,46,4
-49,48,7
-43,48,8
-46,46,4
-40,46,14
-39,48,13
-48,43,6
-45,48,7
-45,49,12
-45,47,14
-44,48,11
-47,50,8
-39,46,14
-42,43,13
-43,48,10
-44,46,15
-45,48,16
-40,45,18
-43,46,15
-45,45,15
-49,45,17
-38,48,18
-41,45,17
-44,46,22
-43,47,20
-43,45,17
-42,45,18
-41,45,16
-44,44,18
-45,46,18
-42,46,19
-48,46,19
-44,45,19
-42,46,19
-42,44,16
-45,50,15
-37,48,21
-43,47,14
-48,46,15
-44,47,14
-40,46,14
-46,45,13
-45,44,15
-45,43,10
-48,44,7
-47,45,7
-42,45,10
-49,44,2
-51,46,-8
-49,46,-5
-49,44,-11
-49,44,-11
-55,44,-17
-52,43,-15
-48,45,-7
-44,42,-3
-50,44,-5
-54,46,-8
-48,48,-3
-44,45,1
-47,45,-2
-42,43,2
-47,45,0
-48,44,-1
-48,44,-1
-45,48,-3
-45,47,0
-46,45,-1
-47,46,-2
-46,45,0
-49,47,0
-44,43,3
-47,42,-1
-50,43,-3
-50,45,-3
-49,47,-4
-45,43,3
-48,44,-1
-52,46,-7
-51,47,-7
-47,44,-4
-43,41,1
-48,44,-4
-49,42,-1
-47,42,5
-47,45,1
-49,45,2
-51,46,1
-49,42,4
-48,43,8
-53,46,4
-55,47,4
-43,46,18
-40,46,20
-45,47,15
-43,46,18
-38,41,30
-36,42,31
-36,44,33
-31,43,37
-32,45,37
-28,44,39
-26,41,41
-26,38,44
-28,39,42
-25,37,43
-26,36,44
-24,34,51
-21,34,51
-19,34,50
-18,35,50
-15,33,53
-16,34,51
-14,33,52
-12,30,56
-14,26,58
-16,26,57
-10,27,58
-8,22,61
-11,22,59
-20,30,52
-17,28,57
0,23,63
-24,28,43
-54,36,28
-29,26,36
-17,27,42
-66,24,1
-69,20,0
-77,18,0
-68,21,10
-65,22,17
-73,19,11
-63,18,15
-39,16,34
-62,14,18
-64,18,19
-49,17,28
-66,21,19
-74,22,11
-38,21,40
-41,19,41
-76,22,14
-61,20,20
-46,15,42
-66,20,23
-56,24,28
-63,24,43
-43,17,35
-56,13,36
-47,24,43
-41,12,44
-46,18,43
-49,18,40
-46,10,46
-41,16,49
-58,13,31
-58,15,25
-66,12,32
-61,14,26
-71,13,16
-71,8,17
-44,20,45
-41,12,40
-55,2,22
-41,28,39
-36,30,50
-58,18,41
-53,17,47
-38,14,53
-46,21,51
-48,15,47
-32,12,57
-34,17,49
-41,20,43
-42,19,42
-45,18,41
-48,11,47
-47,22,52
-39,21,50
-38,23,53
-44,23,55
-47,14,47
-33,25,52
-63,12,41
-53,15,44
-51,9,35
-59,9,29
-56,10,34
-40,18,41
-47,11,34
-58,8,34
-52,10,40
-53,9,37
-60,9,33
-54,8,38
-43,21,50
-47,20,42
-53,13,38
-53,13,40
-49,11,42
-51,14,42
-49,14,42
-49,14,42
-47,14,43
-44,16,46
-45,16,45
-45,13,47
-65,19,41
-41,16,50
-39,16,51
-36,16,51
-37,18,50
-34,16,53
-30,16,54
-21,18,57
-27,18,54
-35,18,53
-30,21,51
-30,22,52
-31,22,53
-33,21,50
-32,24,49
-32,24,50
-37,23,51
-36,23,51
-31,22,53
-31,22,53
-32,20,54
-29,20,55
-24,20,56
-25,20,54
-22,20,57
-20,20,55
-22,19,55
-19,21,55
-13,21,59
-13,20,63
-17,18,62
-11,17,63
-8,16,64
-8,13,63
-5,12,62
-1,13,59
-1,14,62
-1,13,64
-2,13,62
-1,12,63
-2,11,63
0,9,65
3,8,63
3,9,61
7,7,60
4,8,65
6,8,59
4,8,68
7,8,68
5,11,60
5,8,61
14,5,65
6,5,61
12,4,65
12,4,64
11,6,58
11,3,56
15,1,65
10,2,66
11,3,63
13,4,59
15,4,62
15,4,70
20,5,73
19,3,76
14,5,70
10,7,60
-23,3,41
-29,-1,40
-56,0,40
-52,2,48
-40,6,53
-38,6,53
-44,6,51
-49,4,49
-51,4,46
-53,4,44
-57,2,34
-13,2,32
14,8,49
29,4,65
13,3,73
4,-4,83
-2,-4,73
0,-3,80
0,-2,76
-3,2,55
1,0,60
1,-2,67
0,1,64
-1,2,63
-1,1,72
2,1,79
9,8,75
11,10,65
7,7,51
1,5,50
-8,-5,47
-35,-6,41
-53,6,52
-43,6,51
-37,6,52
-35,6,50
-42,4,44
-55,5,31
-53,6,30
-52,9,28
-57,10,25
-59,12,12
-67,12,1
-75,16,-6
-53,19,-1
-56,21,-6
-58,23,-13
-66,25,-18
-55,21,-21
-51,21,-29
-53,21,-44
-58,22,-47
-50,21,-39
-45,22,-37
-51,24,-43
-48,25,-43
-44,26,-41
-43,25,-45
-44,25,-47
-38,24,-42
-38,23,-42
-45,24,-47
-40,24,-43
-41,25,-40
-42,24,-41
-44,24,-41
-42,25,-39
-43,25,-39
-45,25,-39
-43,24,-39
-43,25,-38
-44,25,-39
-45,25,-43
-44,26,-40
-43,26,-36
-45,27,-38
-44,26,-38
-43,24,-36
-44,24,-37
-43,24,-41
-43,25,-42
-42,26,-42
-44,26,-43
-42,26,-43
-42,26,-43
-43,26,-43
-49,26,-49
-54,25,-44
-70,25,-41
-82,26,-48
-69,25,-58
-32,30,-40
26,36,40
49,12,86
-17,21,45
13,13,65
2,13,67
5,14,66
6,13,63
1,12,59
2,11,58
4,13,56
2,13,57
-1,13,59
1,14,61
1,14,61
2,14,63
5,14,63
3,12,64
2,11,65
4,10,68
2,10,68
-3,10,70
-2,12,64
4,13,58
2,12,58
2,11,59
2,10,59
5,10,61
2,9,59
5,9,61
4,10,61
5,11,60
1,10,58
4,12,63
3,12,63
-3,10,67
-2,7,68
-2,8,67
0,8,64
0,8,64
1,8,63
0,7,64
0,7,65
0,8,65
-1,9,63
1,9,66
1,9,68
1,11,63
2,11,63
-3,9,63
-25,11,53
-29,11,52
-29,10,54
-29,11,55
-27,11,59
-26,12,59
-24,13,60
-25,12,60
-25,12,58
-24,11,59
-25,11,59
-24,12,58
-24,12,58
-23,12,58
-24,13,55
-20,12,54
-15,12,55
-17,12,63
-9,13,70
-11,11,68
-14,11,65
-16,12,63
-14,12,62
-16,12,61
-14,11,61
-12,11,61
-12,11,61
-14,11,61
-17,12,60
-17,12,60
-13,13,61
-12,12,63
-14,12,62
-15,12,62
-15,12,62
-14,12,62
-14,12,62
-14,12,61
-14,12,61
-14,12,61
-14,12,61
-13,12,61
-12,12,62
-14,12,63
-18,11,58
-16,12,60
-7,12,57
-15,10,55
-15,13,60
-13,14,71
-10,12,73
-10,13,67
-11,13,62
-8,12,65
-11,12,68
-8,11,80
-2,18,69
-4,19,45
-4,15,47
-10,6,47
-14,8,50
-19,18,61
-22,20,60
-15,20,58
-9,21,48
-17,21,44
-20,21,55
-1,17,69
-4,13,79
-16,15,70
-13,16,61
-8,16,65
-9,15,67
-11,15,66
