1542719922.000000, IBI
11.563029,0.625029
12.141181,0.578151
12.766209,0.625029
13.344361,0.578151
13.906887,0.562526
14.469412,0.562526
15.031938,0.562526
17.610181,0.500023
18.125830,0.515649
18.625853,0.500023
19.078998,0.453146
25.563670,0.656280
35.314116,0.578151
35.907894,0.593777
36.517297,0.609403
37.126699,0.609403
40.079960,0.562526
40.642485,0.562526
41.189385,0.546900
41.720660,0.531274
42.267560,0.546900
42.798834,0.531274
43.330108,0.531274
43.845757,0.515649
44.361406,0.515649
44.892680,0.531274
45.455206,0.562526
46.048983,0.593777
46.611509,0.562526
47.142783,0.531274
47.674057,0.531274
48.220957,0.546900
48.752232,0.531274
49.267880,0.515649
51.861749,0.531274
52.346146,0.484397
52.846169,0.500023
53.361818,0.515649
53.846215,0.484397
54.377489,0.531274
157.585338,0.796911
198.977858,0.500023
212.384722,0.546900
212.978499,0.593777
213.525399,0.546900
214.072299,0.546900
214.556696,0.484397
264.824622,0.562526
265.402773,0.578151
265.980925,0.578151
266.559076,0.578151
274.668823,0.546900
275.246974,0.578151
275.746997,0.500023
276.340774,0.593777
276.872048,0.531274
277.418948,0.546900
278.012726,0.593777
278.606503,0.593777
279.262783,0.656280
279.934689,0.671906
280.544091,0.609403
297.169852,0.515649
297.732378,0.562526
298.232401,0.500023
375.845329,0.671906
376.485983,0.640654
377.173515,0.687531
377.923549,0.750034
378.736086,0.812537
379.470495,0.734409
380.204903,0.734409
380.908061,0.703157
381.689346,0.781286
382.314375,0.625029
383.017532,0.703157
383.658186,0.640654
384.267589,0.609403
384.861367,0.593777
385.502021,0.640654
450.551873,0.640654
451.208153,0.656280
451.864434,0.656280
452.505088,0.640654
453.161368,0.656280
453.833274,0.671906
454.505179,0.671906
455.192711,0.687531
455.880242,0.687531
456.520897,0.640654
457.255305,0.734409
457.895960,0.640654
458.520988,0.625029
459.146017,0.625029
459.755420,0.609403
460.411700,0.656280
461.083606,0.671906
461.724260,0.640654
462.396166,0.671906
463.083697,0.687531
463.771229,0.687531
464.443134,0.671906
465.161917,0.718783
465.927577,0.765660
466.568232,0.640654
467.224512,0.656280
467.896417,0.671906
468.537072,0.640654
469.177726,0.640654
469.865258,0.687531
470.474660,0.609403
471.099689,0.625029
483.897150,0.671906
484.631558,0.734409
485.381593,0.750034
486.147253,0.765660
486.928539,0.781286
487.678573,0.750034
488.397356,0.718783
489.100513,0.703157
489.788044,0.687531
490.444324,0.656280
491.163107,0.718783
491.819387,0.656280
492.475667,0.656280
493.147573,0.671906
493.772602,0.625029
494.460133,0.687531
495.163291,0.703157
496.007079,0.843789
496.850868,0.843789
497.647779,0.796911
498.413439,0.765660
499.085345,0.671906
503.163657,0.671906
503.882440,0.718783
504.632474,0.750034
505.366883,0.734409
506.101291,0.734409
506.788823,0.687531
507.476354,0.687531
508.148260,0.671906
508.851417,0.703157
509.554574,0.703157
510.257731,0.703157
510.992140,0.734409
518.898752,0.671906
519.586283,0.687531
520.273815,0.687531
520.898844,0.625029
521.602001,0.703157
522.258281,0.656280
522.898935,0.640654
523.477087,0.578151
524.055238,0.578151
524.695892,0.640654
525.383424,0.687531
526.039704,0.656280
526.711610,0.671906
527.352264,0.640654
527.977293,0.625029
528.602321,0.625029
529.289853,0.687531
529.961758,0.671906
530.680541,0.718783
531.243067,0.562526
531.961850,0.718783
532.586879,0.625029
533.196281,0.609403
533.758807,0.562526
534.336959,0.578151
534.915110,0.578151
535.493262,0.578151
536.180793,0.687531
536.899576,0.718783
537.633985,0.734409
538.352767,0.718783
539.071550,0.718783
539.680953,0.609403
540.337233,0.656280
564.463338,0.718783
565.213372,0.750034
565.838401,0.625029
566.510306,0.671906
567.182212,0.671906
567.838492,0.656280
568.541649,0.703157
574.463795,0.687531
575.198204,0.734409
588.589442,0.562526
589.292599,0.703157
589.855125,0.562526
590.480154,0.625029
591.089556,0.609403
591.667708,0.578151
592.261485,0.593777
592.917765,0.656280
593.542794,0.625029
594.230325,0.687531
594.902231,0.671906
595.589762,0.687531
596.292920,0.703157
597.011703,0.718783
597.683608,0.671906
598.371140,0.687531
599.011794,0.640654
599.668074,0.656280
600.339980,0.671906
600.965008,0.625029
601.636914,0.671906
614.637509,0.656280
615.278164,0.640654
616.059449,0.781286
616.700104,0.640654
660.311475,0.656280
660.936504,0.625029
661.577158,0.640654
662.217812,0.640654
662.905344,0.687531
663.561624,0.656280
664.249155,0.687531
664.921061,0.671906
665.561715,0.640654
666.233621,0.671906
666.936778,0.703157
667.577433,0.640654
668.233713,0.656280
668.874367,0.640654
669.530647,0.656280
670.171301,0.640654
670.780704,0.609403
671.405733,0.625029
672.062013,0.656280
672.733919,0.671906
673.483953,0.750034
674.233987,0.750034
674.968396,0.734409
675.687179,0.718783
676.405962,0.718783
