1542719946.000000, IBI
42.330063,0.656280
42.892588,0.562526
43.564494,0.671906
44.142646,0.578151
48.830360,0.562526
49.439763,0.609403
50.064792,0.625029
50.658569,0.593777
51.267972,0.609403
51.861749,0.593777
52.486778,0.625029
53.096180,0.609403
53.705583,0.609403
54.346238,0.640654
55.143149,0.796911
57.924526,0.593777
58.565181,0.640654
59.190209,0.625029
59.768361,0.578151
60.346512,0.578151
63.362275,0.609403
63.940427,0.578151
64.518578,0.578151
65.096730,0.578151
68.018739,0.578151
68.612516,0.593777
69.237544,0.625029
69.815696,0.578151
70.393847,0.578151
78.909862,0.984420
344.187629,0.953169
685.171988,0.546900
685.843894,0.671906
686.406420,0.562526
715.438998,0.593777
716.079653,0.640654
716.704681,0.625029
717.329710,0.625029
718.001616,0.671906
718.673522,0.671906
719.454807,0.781286
735.783680,0.640654
736.346205,0.562526
737.002486,0.656280
737.705643,0.703157
746.081026,0.531274
746.831060,0.750034
747.440463,0.609403
748.081118,0.640654
748.721772,0.640654
749.393678,0.671906
750.034332,0.640654
750.643735,0.609403
751.268764,0.625029
752.018798,0.750034
752.612575,0.593777
753.206352,0.593777
753.878258,0.671906
754.534538,0.656280
755.159567,0.625029
755.800221,0.640654
756.456501,0.656280
757.112781,0.656280
757.706558,0.593777
758.362838,0.656280
758.972241,0.609403
759.566018,0.593777
760.175421,0.609403
760.816076,0.640654
761.409853,0.593777
762.050507,0.640654
762.675536,0.625029
763.222436,0.546900
763.894341,0.671906
764.503744,0.609403
765.128773,0.625029
765.722550,0.593777
766.316327,0.593777
766.925730,0.609403
767.519507,0.593777
768.128910,0.609403
768.738313,0.609403
769.363342,0.625029
769.988370,0.625029
770.597773,0.609403
771.207176,0.609403
771.785328,0.578151
772.347853,0.562526
772.988508,0.640654
773.597911,0.609403
774.144811,0.546900
774.801091,0.656280
775.441745,0.640654
776.019897,0.578151
776.676177,0.656280
777.316831,0.640654
777.879357,0.562526
778.551262,0.671906
779.160665,0.609403
784.254648,0.687531
795.067643,0.812537
1145.802448,0.640654
1146.427477,0.625029
1147.193137,0.765660
1346.842901,0.812537
1384.735260,0.703157
1388.891700,0.671906
1389.516729,0.625029
1523.647869,0.671906
1524.179143,0.531274
1524.788546,0.609403
1525.413574,0.625029
1526.085480,0.671906
1526.913643,0.828163
1550.524099,0.718783
1551.149127,0.625029
1551.852285,0.703157
1552.555442,0.703157
1553.258599,0.703157
1557.946314,0.687531
1558.665097,0.718783
1559.352628,0.687531
1560.102662,0.750034
1586.947641,0.671906
1668.388869,0.703157
1669.060775,0.671906
1669.842061,0.781286
1673.092210,0.687531
1673.795367,0.703157
1674.529775,0.734409
1675.248558,0.718783
1697.108934,0.609403
1697.718337,0.609403
1698.405868,0.687531
1699.124651,0.718783
1699.765306,0.640654
1700.312206,0.546900
1701.062240,0.750034
1701.671643,0.609403
1702.327923,0.656280
1703.015454,0.687531
1703.671734,0.656280
1704.296763,0.625029
1705.015546,0.718783
1705.687452,0.671906
1706.421860,0.734409
1712.375258,0.609403
2141.332393,0.531274
2348.654383,0.781286
2349.201283,0.546900
